image_name,direction,emotion_category,level,expression,expression_confidence,valence,arousal,prob_anger,prob_contempt,prob_disgust,prob_fear,prob_happy,prob_neutral,prob_sad,prob_surprise,file_path
00003100,down,contempt,level_2,Surprise,0.7538,0.5565,0.5645,0.0024,0.0096,0.0005,0.0071,0.212,0.0135,0.0012,0.7538,result_output/down/contempt/level_2/00003100.txt
00000100,down,contempt,level_2,Surprise,0.6733,0.5456,0.5188,0.0046,0.0154,0.0014,0.0091,0.2764,0.0179,0.0019,0.6733,result_output/down/contempt/level_2/00000100.txt
00008800,down,contempt,level_2,Surprise,0.607,0.4205,0.5146,0.0098,0.0326,0.0124,0.0193,0.2863,0.0293,0.0033,0.607,result_output/down/contempt/level_2/00008800.txt
00007500,down,contempt,level_2,Surprise,0.7334,0.4748,0.5631,0.0054,0.0129,0.002,0.0111,0.2112,0.0224,0.0016,0.7334,result_output/down/contempt/level_2/00007500.txt
00008200,down,contempt,level_2,Surprise,0.7194,0.4508,0.6058,0.0092,0.0136,0.0044,0.0153,0.2177,0.0188,0.0016,0.7194,result_output/down/contempt/level_2/00008200.txt
00005400,down,contempt,level_2,Surprise,0.8281,0.4295,0.6342,0.0043,0.0093,0.0018,0.011,0.1141,0.0292,0.0023,0.8281,result_output/down/contempt/level_2/00005400.txt
00010000,down,contempt,level_2,Surprise,0.7684,0.2199,0.6511,0.0098,0.0589,0.0194,0.024,0.057,0.0549,0.0075,0.7684,result_output/down/contempt/level_2/00010000.txt
00003700,down,contempt,level_2,Surprise,0.729,0.5515,0.55,0.0033,0.0123,0.0009,0.0072,0.2292,0.0166,0.0015,0.729,result_output/down/contempt/level_2/00003700.txt
00000700,down,contempt,level_2,Surprise,0.7638,0.4714,0.6591,0.0143,0.0052,0.0016,0.016,0.1818,0.016,0.0012,0.7638,result_output/down/contempt/level_2/00000700.txt
00005600,down,contempt,level_2,Surprise,0.8636,0.3734,0.6612,0.0039,0.0126,0.0034,0.0087,0.0506,0.0527,0.0045,0.8636,result_output/down/contempt/level_2/00005600.txt
00001600,down,contempt,level_2,Surprise,0.7118,0.4929,0.5168,0.0038,0.0236,0.0024,0.0082,0.2195,0.0279,0.0028,0.7118,result_output/down/contempt/level_2/00001600.txt
00004900,down,contempt,level_2,Surprise,0.7711,0.5743,0.5875,0.0023,0.0076,0.0003,0.0056,0.2028,0.0096,0.0008,0.7711,result_output/down/contempt/level_2/00004900.txt
00001500,down,contempt,level_2,Surprise,0.7033,0.5542,0.5096,0.0033,0.0149,0.001,0.0069,0.2487,0.0201,0.0019,0.7033,result_output/down/contempt/level_2/00001500.txt
00001300,down,contempt,level_2,Surprise,0.7379,0.5809,0.5949,0.0049,0.0056,0.0005,0.008,0.2305,0.0115,0.0009,0.7379,result_output/down/contempt/level_2/00001300.txt
00003000,down,contempt,level_2,Surprise,0.7303,0.5576,0.5511,0.0032,0.0095,0.0006,0.0081,0.2329,0.0141,0.0012,0.7303,result_output/down/contempt/level_2/00003000.txt
00008600,down,contempt,level_2,Surprise,0.6165,0.3699,0.5716,0.0154,0.0302,0.0164,0.0225,0.2767,0.0203,0.002,0.6165,result_output/down/contempt/level_2/00008600.txt
00002800,down,contempt,level_2,Surprise,0.7498,0.5418,0.5814,0.0032,0.0102,0.0007,0.0076,0.2144,0.0129,0.0011,0.7498,result_output/down/contempt/level_2/00002800.txt
00006900,down,contempt,level_2,Surprise,0.7831,0.4351,0.6818,0.0095,0.0096,0.0021,0.0156,0.1668,0.0124,0.0009,0.7831,result_output/down/contempt/level_2/00006900.txt
00005800,down,contempt,level_2,Surprise,0.7719,0.4503,0.6023,0.006,0.0126,0.0022,0.011,0.1713,0.0233,0.0017,0.7719,result_output/down/contempt/level_2/00005800.txt
00007300,down,contempt,level_2,Surprise,0.8263,0.4133,0.6236,0.0051,0.0077,0.0029,0.01,0.0981,0.047,0.0028,0.8263,result_output/down/contempt/level_2/00007300.txt
00000300,down,contempt,level_2,Surprise,0.6964,0.5383,0.5489,0.0047,0.0127,0.0014,0.0102,0.2569,0.016,0.0017,0.6964,result_output/down/contempt/level_2/00000300.txt
00008400,down,contempt,level_2,Surprise,0.706,0.432,0.6109,0.0118,0.0154,0.0062,0.0159,0.2247,0.0186,0.0015,0.706,result_output/down/contempt/level_2/00008400.txt
00000800,down,contempt,level_2,Surprise,0.8297,0.4062,0.7352,0.0209,0.0028,0.0017,0.0178,0.1091,0.017,0.0011,0.8297,result_output/down/contempt/level_2/00000800.txt
00005900,down,contempt,level_2,Surprise,0.7349,0.4659,0.606,0.0068,0.0144,0.0024,0.0122,0.2128,0.0153,0.0012,0.7349,result_output/down/contempt/level_2/00005900.txt
00009800,down,contempt,level_2,Surprise,0.7879,0.2261,0.6622,0.0107,0.0466,0.0203,0.0245,0.0499,0.0528,0.0073,0.7879,result_output/down/contempt/level_2/00009800.txt
00000500,down,contempt,level_2,Surprise,0.7012,0.5452,0.5656,0.0057,0.0103,0.0012,0.0104,0.2559,0.0139,0.0014,0.7012,result_output/down/contempt/level_2/00000500.txt
00006000,down,contempt,level_2,Surprise,0.7679,0.514,0.5933,0.0043,0.0102,0.001,0.0085,0.1886,0.018,0.0015,0.7679,result_output/down/contempt/level_2/00006000.txt
00008500,down,contempt,level_2,Surprise,0.658,0.4068,0.5999,0.0137,0.0218,0.0091,0.0212,0.2586,0.016,0.0015,0.658,result_output/down/contempt/level_2/00008500.txt
00006700,down,contempt,level_2,Surprise,0.7653,0.3843,0.6531,0.0101,0.0144,0.0049,0.0171,0.1669,0.02,0.0014,0.7653,result_output/down/contempt/level_2/00006700.txt
00002100,down,contempt,level_2,Surprise,0.7011,0.5445,0.5158,0.003,0.0154,0.0009,0.0082,0.2513,0.0181,0.002,0.7011,result_output/down/contempt/level_2/00002100.txt
00007800,down,contempt,level_2,Surprise,0.7207,0.4243,0.597,0.008,0.0173,0.0052,0.0162,0.2077,0.023,0.002,0.7207,result_output/down/contempt/level_2/00007800.txt
00006300,down,contempt,level_2,Surprise,0.8576,0.3553,0.6601,0.004,0.0193,0.004,0.0084,0.0506,0.0514,0.0047,0.8576,result_output/down/contempt/level_2/00006300.txt
00004700,down,contempt,level_2,Surprise,0.8207,0.4053,0.6252,0.0035,0.0234,0.002,0.0083,0.1082,0.0312,0.0028,0.8207,result_output/down/contempt/level_2/00004700.txt
00008900,down,contempt,level_2,Surprise,0.6466,0.3549,0.526,0.0096,0.0351,0.0212,0.0204,0.1964,0.0629,0.0077,0.6466,result_output/down/contempt/level_2/00008900.txt
00002300,down,contempt,level_2,Surprise,0.7066,0.5647,0.5359,0.0035,0.0115,0.0009,0.0078,0.2518,0.0163,0.0016,0.7066,result_output/down/contempt/level_2/00002300.txt
00007400,down,contempt,level_2,Surprise,0.8033,0.4475,0.6062,0.0045,0.0094,0.0017,0.0099,0.1383,0.0308,0.0022,0.8033,result_output/down/contempt/level_2/00007400.txt
