image_name,direction,emotion_category,level,expression,expression_confidence,valence,arousal,prob_anger,prob_contempt,prob_disgust,prob_fear,prob_happy,prob_neutral,prob_sad,prob_surprise,file_path
00003100,right_30,contempt,level_3,Happy,0.3511,0.2517,0.3427,0.0056,0.2859,0.0105,0.0062,0.3511,0.0341,0.0115,0.2952,result_output/right_30/contempt/level_3/00003100.txt
00000100,right_30,contempt,level_3,Happy,0.5326,0.2386,0.3018,0.0133,0.1971,0.0648,0.0113,0.5326,0.0266,0.006,0.1482,result_output/right_30/contempt/level_3/00000100.txt
00008800,right_30,contempt,level_3,Surprise,0.445,0.2282,0.3987,0.0171,0.1243,0.0588,0.0138,0.2237,0.0881,0.0292,0.445,result_output/right_30/contempt/level_3/00008800.txt
00007500,right_30,contempt,level_3,Happy,0.4675,0.1483,0.3604,0.0127,0.2326,0.0897,0.0145,0.4675,0.0245,0.0064,0.1522,result_output/right_30/contempt/level_3/00007500.txt
00008200,right_30,contempt,level_3,Happy,0.4312,0.1961,0.4507,0.0457,0.0778,0.1016,0.0271,0.4312,0.0272,0.0057,0.2838,result_output/right_30/contempt/level_3/00008200.txt
00005400,right_30,contempt,level_3,Surprise,0.2888,0.0221,0.4701,0.0109,0.2668,0.0754,0.0161,0.2882,0.0471,0.0066,0.2888,result_output/right_30/contempt/level_3/00005400.txt
00003700,right_30,contempt,level_3,Happy,0.6651,0.6959,0.3067,0.0162,0.0213,0.0043,0.0106,0.6651,0.0141,0.0041,0.2643,result_output/right_30/contempt/level_3/00003700.txt
00000700,right_30,contempt,level_3,Happy,0.5484,0.5064,0.3875,0.0312,0.032,0.0216,0.0201,0.5484,0.0189,0.005,0.3229,result_output/right_30/contempt/level_3/00000700.txt
00005600,right_30,contempt,level_3,Happy,0.3434,0.0928,0.4205,0.0076,0.2823,0.0504,0.0131,0.3434,0.0379,0.0061,0.2592,result_output/right_30/contempt/level_3/00005600.txt
00001600,right_30,contempt,level_3,Happy,0.4004,0.064,0.3756,0.008,0.3115,0.0995,0.0126,0.4004,0.0317,0.0074,0.129,result_output/right_30/contempt/level_3/00001600.txt
00004900,right_30,contempt,level_3,Happy,0.3518,0.1254,0.4013,0.0081,0.2619,0.0422,0.0143,0.3518,0.0385,0.0065,0.2766,result_output/right_30/contempt/level_3/00004900.txt
00001500,right_30,contempt,level_3,Happy,0.4629,0.1941,0.3295,0.0072,0.2633,0.0554,0.0115,0.4629,0.0291,0.0072,0.1634,result_output/right_30/contempt/level_3/00001500.txt
